,Song,Artist,artist_trunc,search_term,lyrics_raw
2134,Take You There,Sean Kingston,Sean Kingston,Take You There Sean Kingston,"YO!
WAT A Gwaan!
HO!
SEAN KINGSTON!
JR!

[Hook:]
We can move to the tropics
Sip pina coladas
Shorty I could take you there
Or we can move to the slums
Where killers get hung
Shorty I could take you there
You know I could take you (I could take you...)
I could take you (I could take you...)
Shorty I could take you there
You know I could take you (I could take you...)
I could take you (I could take you...)
Shorty I could take you there

Baby girl I know it's rough but come with me
We can take a trip to the hood
It's no problem girl it's my city
I could take you there
Little kid with guns only 15
Roam in the streets up to no good
When gun shots just watch us,run quickly
I could show you where

As long you're with me
Baby you'll be alright
I'm known in the ghetto
Girl just stay by my side
Or we can leave the slums go to paradise
Baby it's up to you
It's whatever you like

[Hook]

Shorty come with me it's no worry
I know the bad men them where I stay
Police fly pursuit in a hurry
This is no gun play
Don't be scared in a the West Indies
It's Jamaica, that's where I'm from
Might see something you're not used to
Welcome to the slums

As long you're with me
Baby you'll be alright
I'm known in the ghetto
Girl just stay by my side
Or we can leave the slums go to paradise
Baby it's up to you
It's whatever you like

[Hook]

Or we (oh we)
Can go (can go)
To a place (to a place)
I know you gon' like (oh oh oh)
The beach (the beach)
The breeze (the breeze)
West Indies, I call it paradise

[Hook]"
2135,Paper Planes,M.I.A.,M.I.A.,Paper Planes M.I.A.,"[Verse 1]
I fly like paper, get high like planes
If you catch me at the border I got visas in my name
If you come around here, I make 'em all day
I get one done in a second if you wait
I fly like paper, get high like planes
If you catch me at the border I got visas in my name
If you come around here, I make 'em all day
I get one done in a second if you wait
Sometimes I think sittin' on trains
Every stop I get to I'm clocking that game
Everyone's a winner, we're making our fame
Bona fide hustler making my name
Sometimes I think sittin' on trains
Every stop I get to I'm clocking that game
Everyone's a winner, we're making our fame
Bona fide hustler making my name

[Chorus]
All I wanna do is (gunshot, gunshot, gunshot, gunshot)
And a (click, ka-ching)
And take your money
All I wanna do is (gunshot, gunshot, gunshot, gunshot)
And a (click, ka-ching)
And take your money
All I wanna do is (gunshot, gunshot, gunshot, gunshot)
And a (click, ka-ching)
And take your money
All I wanna do is (gunshot, gunshot, gunshot, gunshot)
And a (click, ka-ching)
And take your money

[Verse 2]
Pirate skulls and bones
Sticks and stones and weed and bongs
Running when we hit 'em
Lethal poison for the system
Pirate skulls and bones
Sticks and stones and weed and bongs
Running when we hit 'em
Lethal poison for the system
No one on the corner has swagger like us
Hit me on my burner prepaid wireless
We pack and deliver like UPS trucks
Already going to hell, just pumping that gas
No one on the corner has swagger like us
Hit me on my burner prepaid wireless
We pack and deliver like UPS trucks
Already going to hell, just pumping that gas

[Chorus]
All I wanna do is (gunshot, gunshot, gunshot, gunshot)
And a (click, ka-ching)
And take your money
All I wanna do is (gunshot, gunshot, gunshot, gunshot)
And a (click, ka-ching)
And take your money
All I wanna do is (gunshot, gunshot, gunshot, gunshot)
And a (click, ka-ching)
And take your money
All I wanna do is (gunshot, gunshot, gunshot, gunshot)
And a (click, ka-ching)
And take your money

[Bridge]
M.I.A
Third world democracy
Yeah, I've got more records than the K.G.B
So, uh, no funny business
Are you ready all?
Some some some I some I murder
Some I some I let go
Some some some I some I murder
Some I some I let go

[Chorus]
All I wanna do is (gunshot, gunshot, gunshot, gunshot)
And a (click, ka-ching)
And take your money
All I wanna do is (gunshot, gunshot, gunshot, gunshot)
And a (click, ka-ching)
And take your money
All I wanna do is (gunshot, gunshot, gunshot, gunshot)
And a (click, ka-ching)
And take your money
All I wanna do is (gunshot, gunshot, gunshot, gunshot)
And a (click, ka-ching)
And take your money"
2136,Hot n Cold,Katy Perry,Katy Perry,Hot n Cold Katy Perry,"[Verse 1]
You change your mind like a girl changes clothes
Yeah, you PMS like a bitch
I would know
And you overthink, always speak cryptically
I should know that you're no good for me

[Chorus]
'Cause you're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down
You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up
(You) You don't really want to stay, no
(You) But you don't really want to go, oh
You're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down

[Verse 2]
We used to be just like twins
So in sync
The same energy, now's a dead battery
Used to laugh 'bout nothing, now you're plain boring
I should know that you're not gonna change

[Chorus]
'Cause you're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down
You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up
(You) You don't really want to stay, no
(You) But you don't really want to go, oh
You're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down

[Bridge]
Someone call the doctor
Got a case of a love bipolar
Stuck on a roller coaster
Can't get off this ride

[Breakdown]
You change your mind like a girl changes clothes

[Chorus]
'Cause you're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down
You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up
You're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down
You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up
(You) You don't really want to stay, no
(You) But you don't really want to go, oh
You're hot then you're cold
You're yes, then you're no
You're in, then you're out
You're up, then you're down"
2137,Live Your Life,T.I. featuring Rihanna,T.I. featuring,Live Your Life T.I. featuring,"[Sample (over intro)]
Miya hee, miya ho, miya hu, miya ha-ha
Miya hee, miya ho, miya hu, miya ha-ha
Miya hee, miya ho, miya hu, miya ha-ha
Miya hee, miya ho, miya hu, miya ha-ha

[Intro: T.I.]
Ay... this a special what's happenin' to all my
All my soldiers over there in Iraq
E'rybody right here
What you need to do is be thankful for the life you got, y'knowmsayin?
Stop lookin' at what you ain't got
Start bein' thankful for what you do got
Let's give it to 'em baby girl, hey

[Chorus: Rihanna]
You're gonna be, a shinin' star
In fancy clothes, and fancy car-ars
And then you'll see, you're gonna go far
Cause everyone knows, just who ya are-are
So live your life (AYY! Ayyy ayyy ayyy)
You steady chasin' that paper
Just live your life (OHH! Ayyy ayyy ayyy)
Ain't got no time for no haters
Just live your life (AYY! Ayyy ayyy ayyy)
No tellin' where it'll take ya
Just live your life (OHH! Ayyy ayyy ayyy)
Cause I'm a paper chaser
Just livin' my life (AYY) my life (OHH)
My life (AYY) my life (OHH)
Just livin' my life (AYY) my life (OHH)
My life (AYY) my life (OHH) just livin' my life

[Verse 1: T.I.]
Hey, never mind what haters say, ignore 'em 'til they fade away
Amazing they ungrateful after all the game I gave away
Safe to say I paved the way for you cats to get paid today
You'd still be wastin' days away now had I never saved the day
Consider them my protege, homage I think they should pay
Instead of bein' gracious, they violate in a major way
I never been a hater, still, I love 'em in a crazy way
Some say they sold the yay' you know they couldn't get work on Labor Day
It ain't that black and white, it has an area the shade of gray
I'm Westside anyway, even if I left today and stayed away
Some move away to make a way, not move away cause they afraid
I brought back to the hood, and all you ever did was take away
I pray for patience but they make me wanna melt they face away
Like I once made 'em spray, now I could make 'em put the K's away
Been thuggin' all my life, can't say I don't deserve to take a break
You'd rather see me catch a case and watch my future fade away

[Chorus: Rihanna]
You're gonna be, a shinin' star
In fancy clothes, and fancy car-ars
And then you'll see, you're gonna go far
Cause everyone knows, just who ya are-are
So live your life (AYY! Ayyy ayyy ayyy)
[You steady chasin' that paper]
Just live your life (AYY! Ayyy ayyy ayyy)
Ain't got no time for no haters
Just live your life (AYY! Ayyy ayyy ayyy)
No tellin' where it'll take ya
Just live your life (OHH! Ayyy ayyy ayyy)
Cause I'm a paper chaser
Just livin' my life (AYY) my life (OHH)
My life (AYY) my life (OHH)
Just livin' my life (AYY) my life (OHH)
My life (AYY) my life (OHH) just livin' my life

[Verse 2: T.I.]
I'm the opposite of moderate, immaculately polished with
The spirit of a hustler and the swagger of a college kid
Allergic to the counterfeit, impartial to the politics
Articulate, but still I'll grab a nigga by the collar quick
Whoever havin' problems with their record sales just holler Tip
If that don't work and all else fails then turn around and follow Tip
I got love for the game, but ay I'm not in love with all of it
Could do without the fame, and rappers nowadays are comedy
The hootin' and the hollerin', back and forth with the arguin'
Where you from, who you know, what you make and what kind of car you in
Seems as though you lost sight of what's important when depositin'
Them checks into your bank account, and you up out of poverty
Your values is a disarray, prioritizin' horribly
Unhappy with the riches cause you're piss poor morally
Ignorin' all prior advice and forewarnin'
And we mighty full of ourselves all of a sudden, aren't we?

[Chorus: Rihanna]
You're gonna be, a shinin' star
In fancy clothes, and fancy car-ars
And then you'll see, you're gonna go far
Cause everyone knows, just who ya are-are
So live your life (AYY! Ayyy ayyy ayyy)
You steady chasin' that paper
Just live your life (AYY! Ayyy ayyy ayyy)
Ain't got no time for no haters
Just live your life (AYY! Ayyy ayyy ayyy)
No tellin' where it'll take ya
Just live your life (OHH! Ayyy ayyy ayyy)
Cause I'm a paper chaser
Just livin' my life (AYY) my life (OHH)
My life (AYY) my life (OHH)
Just livin' my life (AYY) my life (OHH)
My life (AYY) my life (OHH) just livin' my life

[Bridge: Rihanna]
Got everybody watchin' what I do, come walk in my shoes
And see the way I'm livin' if you really want to
Got my mind on my money
And I'm not goin' awayyyyyyy
So keep on gettin' your paper, and keep on climbin'
Look in the mirror, and keep on shinin' (shinin')
Until the game ends, 'til the clock stop
We gon' post up on the top spot
Livin the life, the life
In the Windmill City got my whole team with me
The life, my life
I do it how I wanna do
I'm livin' my life, my life
I will never lose
I'm livin' my life, my liiiife
And I'll never stop it

[Sample]
Miya hee, miya ho, miya hu, miya ha-ha
Miya hee, miya ho, miya hu, miya ha-ha
Miya hee, miya ho, miya hu, miya ha-ha
Miya hee, miya ho, miya hu, miya ha-ha

[Outro: Just Blaze]
So live your life"
2138,Bust It Baby (Part 2),Plies featuring Ne-Yo,Plies featuring,Bust It Baby (Part 2) Plies featuring,"{J-J-J-J-J.R.}

[Intro: Plies]
{*whispers*} Busssst, it, ba-by
Ay, can I please talk to my
Bust it, babies real quick homie?
Let me bring you in my world (Plies, Ne-Yo!)
And let you know what I call my lil' bust it baby

[Hook: Ne-Yo] + (Plies)
She got me speedin in the fast lane, pedal to the floor mayne
Tryna get back to her love..
Best believe she got that good thang, she my little hood thang
Ask around, they know us, you'll know that's my
(BUSSST, IIIIIIT....) My ba-bay!
Everybody know that my..
(BUSSST, IIIIIIT....) My ba-bay!
Everybody know that's my..

[Plies]
If I wahn't married to the streets, it'd be you
Yo' lips, what make you so cute
Love when you poke yo' mouth out when you mad, too
Save your number in my phone under ""Lil' Boo""
Like your sex, but more in love of whatcha do
Turn me on how you stare at me when we through
When you give it to me, I don't wanna turn ya loose
Scared to moan 'round you, so all I can say is ""ooh""
My favorite pannies of yours, the ones that see-thru
One wit the pink trim on 'em and they light blue
Speakin for the goons, thank God for makin you
BUST IT BA-BY is what I call you

[Hook]

[Ne-Yo]
Yeah yeah, slow down
They say he's an entertainer - (slow down)
You're just one more - (he don't respect you)
He just gon' hurt you - (and neglect you)
Well let 'em say what they wanna (yeah)
I made a promise (yeah) to do you right and I'm gonna (hey)
Girl I'll do everything I can, prove I'm a better man
Than your friends think I am, ohh...

[Hook]

[Plies]
I jus' gave her a nick name, it's ""Wet-Wet""
Cause when we finished, she mess up all the bedsets
She got sumthin to relax me when I'm under stress
Never told her or let her know it but she the best
She like to spell her name wit her tongue on my chest
If you'da told me it was this good, I'da never guessed
She full of surprises, I don't know what she'll do next
But while she sleep I sneak and put hickies on her neck
And when she go out, she shut down the whole set
Love to see her in heels wit the slit in her dress
She like to do her own hair and get her own checks
My BUST IT BA-BY, I keep her on deck

[Hook]"
2139,American Boy,Estelle featuring Kanye West,Estelle featuring,American Boy Estelle featuring,"[Intro: Kanye West]
This a number one champion sound
Yeah, Estelle, we about to get down
Who the hottest in the world right now?
Just touched down in London town
Bet they give me a pound
Tell them put the money in my hand right now
Tell the promoter we need more seats
We just sold out all the floor seats

[Hook 1: Estelle]
Take me on a trip I'd like to go some day
Take me to New York, I'd love to see LA
I really want to come kick it with you
You'll be my American boy

[Verse 1: Estelle]
He said, ""Hey, sister, it's really, really nice to meet ya.""
I just met this 5-foot-7 guy who's just my type
Like the way he's speakin', his confidence is peakin'
Don't like his baggy jeans
But I might like what's underneath them
And, no, I ain't been to MIA
I heard that Cali never rains and New York's wide awake
First let's see the West End, I'll show you to my bredrin
I'm liking this American boy, American boy

[Hook 1: Estelle]
Take me on a trip I'd like to go some day
Take me to New York, I'd love to see LA
I really want to come kick it with you
You'll be my American boy

[Verse 2: Estelle]
Can we get away this weekend? Take me to Broadway
Let's go shopping, baby, then we'll go to a café
Let's go on the subway, take me to your hood
I never been to Brooklyn and I'd like to see what's good
Dressed in all your fancy clothes
Sneakers looking fresh to death, I'm loving those Shell Toes
Walking that walk, talk that slick talk
I'm liking this American boy, American boy

[Hook 1: Estelle]
Take me on a trip I'd like to go some day
Take me to New York, I'd love to see LA
I really want to come kick it with you
You'll be my American boy

[Interlude: Estelle]
Tell 'em wah gwaan, blud!

[Verse 3: Kanye West]
Who killing them in the UK?
Everybody going to say ""You, K!""
Reluctantly, because most of this press don't fuck with me
Estelle once said to me, ""Cool down, down
Don't act a fool now, now.""
I always act a fool oww, oww
Ain't nothing new now, now
He crazy, I know what you thinking
Ribena, I know what you're drinking
Rap singer, chain blinger
Holler at the next chick soon as you're blinking
What's your persona about this Americana rhymer?
Am I shallow ‘cause all my clothes designer?
Dressed smart like a London bloke
Before he speak his suit bespoke
And you thought he was cute before
Look at this pea coat, tell me he's broke
And I know you ain't into all that
I heard your lyrics, I feel your spirit
But I still talk that ca-a-ash
‘Cause a lot of wags want to hear it
And I'm feeling like Mike at his baddest
Like The Pips at their gladdest
And I know they love it
So to hell with all that rubbish

[Bridge: Estelle]
Would you be my love, my love?
Could you be mine?
Would you be my love, my love?
Could you be mine?
Would you be my love, my love?
Would you be my American boy, American boy?

[Hook 2: Estelle]
Take me on a trip, I'd like to go some day
Take me to Chicago, San Francisco bay
I really want to come kick it with you
You'll be my American boy, American boy"
2140,Got Money,Lil Wayne featuring T-Pain,Lil Wayne,Got Money Lil Wayne,"[Intro: Lil Wayne & T-Pain]
Yeah, yeah!
I need a Winn-Dixie grocery bag full of money (whoo!)
Right now to the VIP section (whoo!)
You got Young Mula in the house tonight, baby (yeah!)
Yeah, haha, yeah, Young (ay-hey)
Young, Young, Young, Young Mula baby!

[Hook: T-Pain]
If you got money (yeah) and you know it (yeah)
Then take it out your pocket and show it then throw it like
(Fly!) This-a-way (fly!) that-a-way
(Fly!) This-a-way (fly!) that-a-way
If you getting mugged from everybody you see
Then hang over the wall of the VIP like
(Fly!) This-a-way (fly!) that-a-way
(Fly!) This-a-way (fly!) that-a-way

[Verse 1: Lil Wayne]
Alright, alright
Now I was bouncing through the club
She love the way I diddy-bop
I see her boyfriend hatin' like a city cop
Now I ain't never been a chicken but my fifty cocked
Say I ain't never been a chicken but my semi cocked
Now where your bar at? I'm tryin' to rent it out
And we so 'bout it 'bout it, now what are you about?
DJ show me love, he say my name when the music stop
""Young Money, Lil Wayne"" then the music drop
I make it snow, I make it flurry
I make it all back tomorrow, don't worry
Yeah, young Wayne on them hoes
A.K.A Mr. Make-It-Rain-On-Them-Hoes
Young Money

[Hook: T-Pain]
If you got money (yeah) and you know it (yeah)
Then take it out your pocket and show it then throw it like
(Fly!) This-a-way (fly!) that-a-way
(Fly!) This-a-way (fly!) that-a-way
If you getting mugged from everybody you see
Then hang over the wall of the VIP like
(Fly!) This-a-way (fly!) that-a-way
(Fly!) This-a-way (fly!) that-a-way

[Verse 2: Lil Wayne]
(Streets!) It go one for the money, two for the show
Now clap your hands if you got a bankroll (Chris)
Like some clap on lights in this bitch
I'mma be clappin' all night in this bitch
Lights off, mask on
Creep silent, she smiling
He muggin', who cares
'Cause my goons are right here
Like it's nothing to a big dog
And I'm a Great Dane, I wear eight chains
I'm in so much ice, they yell ""Skate, Wayne!""
She wanna fuck Weezy, but she wanna rape Wayne
(And I'mma let her)

[Hook: T-Pain]
If you got money (yeah) and you know it (yeah)
Then take it out your pocket and show it then throw it like
(Fly!) This-a-way (fly!) that-a-way
(Fly!) This-a-way (fly!) that-a-way
If you getting mugged from everybody you see
Then hang over the wall of the VIP like

[Verse 3: Lil Wayne]
Okay, it's young Wayne on them hoes
A.K.A Mr. Make-it-Rain-On-Them-Hoes
Like ayy! And everybody say
Mr. Rainman can we have a rainy day?
Bring an umbrella, please bring an umbrella
'Ella, 'ella, 'ella, ayy!
Bitch ain't shit but a ho and a trick
But you know it ain't trickin' if you got it
You know we ain't fuckin' if you not thick
And I'll cool your ass down if you think you're hot shit
So Rolex watch this, I do it, four, five, six
My click-clack goes the black four-fifth
And just like it I'll blow that shit
'Cause bitch I'm the bomb like tick, tick
Biatch!

[Hook: T-Pain]
If you got money (yeah) and you know it (yeah)
Then take it out your pocket and show it then throw it like
(Fly!) This-a-way (fly!) that-a-way
(Fly!) This-a-way (fly!) that-a-way
If you getting mugged from everybody you see
Then hang over the wall of the VIP like
(Fly!) This-a-way (fly!) that-a-way
(Fly!) This-a-way (fly!) that-a-way

[Outro: Lil Wayne]
Yeah, it's young Wayne on them hoes
AKA Mr. Make-It-Rain-On-Them-Hoes
Yeah, young Wayne on them hoes
Make a stripper fall in love, T-Pain on them hoes
Uh-huh... Um, Young Mula, baby"
2141,Our Song,Taylor Swift,Taylor Swift,Our Song Taylor Swift,"[Verse 1]
I was riding shotgun with my hair undone
In the front seat of his car
He's got a one-hand feel on the steering wheel
The other on my heart
I look around, turn the radio down
He says, ""Baby is something wrong?""
I say, ""Nothing, I was just thinking
How we don't have a song""
And he says

[Chorus]
Our song is the slamming screen door
Sneakin' out late, tapping on your window
When we're on the phone and you talk real slow
'Cause it's late and your mama don't know
Our song is the way you laugh
The first date: ""Man, I didn't kiss her, and I should have""
And when I got home 'fore I said amen
Asking God if he could play it again

[Verse 2]
I was walking up the front porch steps
After everything that day
Had gone all wrong and been trampled on
And lost and thrown away
Got to the hallway, well on my way
To my lovin' bed
I almost didn't notice all the roses
And the note that said

[Chorus]
Our song is the slamming screen door
Sneakin' out late, tapping on your window
When we're on the phone and you talk real slow
'Cause it's late and your mama don't know
Our song is the way you laugh
The first date: ""Man, I didn't kiss her, and I should have""
And when I got home 'fore I said amen
Asking God if he could play it again

[Bridge]
I've heard every album, listened to the radio
Waited for something to come along
That was as good as our song

[Chorus]
'Cause our song is the slamming screen door
Sneakin' out late, tapping on his window
When we're on the phone and he talks real slow
'Cause it's late and his mama don't know
Our song is the way he laughs
The first date: ""Man, I didn't kiss him, and I should have""
And when I got home 'fore I said amen
Asking God if he could play it again
Play it again

[Outro]
I was riding shotgun with my hair undone
In the front seat of his car
I grabbed a pen and an old napkin
And I wrote down our song"
2142,Damaged,Danity Kane,Danity Kane,Damaged Danity Kane,"Do, do you got a first aid kit handy?
Do, do you know how to patch up a wound? Tell me
Are, are, are, are you, are you patient, understanding?
‘Cause I might need some time to clear the hole in my heart and I

I tried every remedy and nothing seems to work for me
Baby, baby this situation’s driving me crazy
And I really wanna be your lady
But the one before you left me so

Damaged, damaged, damaged, damaged
I thought that I should let you know
That my heart is damaged, damaged, so damaged, so damaged
And you can blame the one before

So how you gonna fix it, fix it, fix it?
(Baby, I gotta know)
How you gonna fix it, fix it, fix it?
(What are you gonna do baby?)
How you gonna fix it, fix it, fix it?
(Baby, I gotta know)
How you gonna fix it, fix it, fix it?
(What are you gonna do?)

Do, do you got a first aid kit handy?
Do, do you know how to patch up a wound? Tell me
Are, are, are you, are you patient, understanding?
‘Cause I might need some time to clear the hold on my heart and I

You try to gain my trust, talking is not enough
Actions speak louder than words, you gotta show us something
My heart is missing some pieces
I need this puzzle put together again

Damaged, damaged, damaged, damaged
I thought that I should let you know
That my heart is damaged, damaged, so damaged, so damaged
And you can blame the one before

So how you gonna fix it, fix it, fix it?
(Baby, I gotta know)
How you gonna fix it, fix it, fix it?
(What are you gonna do?)
How you gonna fix it, fix it, fix it?

(Baby, I gotta know)
How you gonna fix it, fix it, fix it?
(What are you gonna do?)

Can you fix my H-E-A-R-T?
(Tell me, can you fix my heart?)
‘Cause it’s D-A-M-A-G-E-D
(Don’t you know it’s damaged?)
Can you fix my H-E-A-R-T?
Tell me, are you up for the challenge?

‘Cause my heart is damaged, damaged, damaged, damaged
I thought that I should let you know
That my heart is damaged, damaged, so damaged, so damaged
And you can blame the one before

Damaged, damaged, damaged, damaged
I thought that I should let you know
That my heart is damaged, damaged, so damaged, so damaged
And you can blame the one before

So how you gonna fix it, fix it, fix it?
(It’s that type of pain)
How you gonna fix it, fix it, fix it?
(That you feel deep inside)
How you gonna fix it, fix it, fix it?
How you gonna fix it, fix it, fix it?
(It’s that type of pain)
(That makes you pray, makes you cry)

My heart is damaged, damaged, damaged
(But it’s gon' be alright one day)
My heart is damaged, damaged, damaged
My heart is damaged, damaged, damaged
(This too shall pass)
My heart is damaged, damaged, damaged
My heart is damaged

Sometimes you gotta go though the pain
To experience the joy
This too shall pass
Danity Kane
This too shall pass"
2143,A Milli,Lil Wayne,Lil Wayne,A Milli Lil Wayne,"[Produced by Bangladesh]

[Intro]
Young Money! You dig?
Mack, I'm going in

[Verse 1]
A millionaire, I'm a Young Money millionaire
Tougher than Nigerian hair
My criteria compared to your career just isn't fair
I'm a venereal disease, like a menstrual, bleed
Through the pencil, I leak on the sheet of the tablet in my mind
‘Cause I don't write shit, ‘cause I ain't got time
‘Cause my seconds, minutes, hours go to the almighty dollar
And the almighty power of that ch-cha-cha-chopper
Sister, brother, son, daughter, father; mother-fuck a copper
Got the Maserati dancin' on the bridge, pussy poppin'
Tell the coppers: ""Ha-ha-ha-ha
You can't catch him, you can't stop him""
I go by them goon rules: if you can't beat 'em, then you pop 'em
You can't man 'em, then you mop 'em
You can't stand 'em, then you drop 'em
You pop 'em ‘cause we pop 'em like Orville Redenbacher

[Hook]
Motherfucker, I'm ill

[Verse 2]
A million here, a million there
Sicilian bitch with long hair, with coke in her derriere
Like smoke in the thinnest air
I open the Lamborghini, hopin' them crackers see me
Like, ""Look at that bastard Weezy!""
He's a beast, he's a dog, he's a mothafuckin' problem
Okay, you're a goon, but what's a goon to a goblin?
Nothin', nothin', you ain't scarin' nothin'
On some faggot bullshit: call 'em Dennis Rodman
Call me what you want, bitch! Call me on my Sidekick!
Never answer when it's private, damn, I hate a shy bitch
Don't you hate a shy bitch? Yeah, I ate a shy bitch
And she ain't shy no more: she changed her name to My Bitch
Yeah, nigga, that's my bitch, so when she ask
For the money when you through, don't be surprised, bitch!
It ain't trickin' if you got it
But you like a bitch with no ass: you ain't got shit
Motherfucker, I'm ill, not sick
And I'm okay, but my watch sick, yeah, my drop sick
Yeah, my Glock sick, and my knot thick — I'm it

[Hook]
Motherfucker, I'm ill

[Verse 3]
They say I'm rappin' like B.I.G., Jay, and 2Pac
André 3000, where is Erykah Badu at? Who that?
Who that said they gon' beat Lil Wayne?
My name ain't Bic, but I keep that flame, man
Who that one that do that, boy?
You knew that, true that, swallow
And I be the shit, now you got loose bowels
I don't owe you like two vowels
But I would like for you to pay me by the hour
And I'd rather be pushin' flowers
Than to be in the pen sharin' showers
Tony told us this world was ours
And the Bible told us every girl was sour
Don't play in her garden and don't smell her flower
Call me Mr. Carter or Mr. Lawn Mower
Boy, I got so many bitches, like I'm Mike Lowrey
Even Gwen Stefani said she couldn't doubt me
Motherfucker, I say: ""Life ain't shit without me.""
Chrome lips pokin' out the coupé, look like it's poutin'
I do what I do, and you do what you can do about it
Bitch, I can turn a crack rock into a mountain — dare me!
Don't you compare me, ‘cause there ain't nobody near me
They don't see me but they hear me
They don't feel me but they fear me; I'm illy, C3, 3 Peat"
2144,Sorry,Buckcherry,Buckcherry,Sorry Buckcherry,"[Verse 1]
Oh, I had a lot to say
Was thinking on my time away
I missed you and things weren't the same

[Pre-Chorus]
Cause everything inside, it never comes out right
And when I see you cry, it makes me want to die

[Chorus]
I'm sorry I'm bad, I'm sorry you're blue
I'm sorry about all things I said to you
And I know, I can't take it back
I love how you kiss, I love all your sounds
And baby, the way you make my world go round
And I just wanted to say, I'm sorry

[Verse 2]
This time, I think I'm to blame
It's harder to get through the days
You get older and blame turns to shame

[Pre-Chorus]

[Chorus]

[Bridge]
Every single day
I think about how we came all this way
The sleepless nights and the tears you cried
It's never too late to make it right
Oh yeah, I'm sorry

[Chorus]"
2145,Independent,Webbie featuring Lil Boosie and Lil Phat,Webbie featuring,Independent Webbie featuring,"[Hook]
I-n-d-e-p-e-n-d-e-n-t do you know what that mean [Repeat 2x]
She got her own house
She got her own car
Two jobs work hard you a bad broad
If you ain't on sit down [Repeat 4x]

[Verse 1: Webbie]
I-n-d-e-p-e-n-d-e-n-t do you know what that mean
Baby Phat just relax
Front your own flat screen
Back rub, cook, clean, and don't make her make a scene
When u callin her on her cellular she tell u she'nt need not a got damn thang
You a hot damn thang
If you think u finna get her wit a got damn chain
You insane, boy you better get some gotdamn change
She a fool, been to school
Even walked across the stage
And she say I love webbie
From his looks to his ways
The stilettos the J's depend on how the weather look
Flip flop slippers just to show off the pedicure
Flip flop niggas jus depend on how the cheddar look
She'll buy her own I don't think she'll never look
In a man face standin waitin for him to take care of her
She'll rather go to work and pay the bills on schedule

[Hook]

[Verse 2: Lil Phat of 3-Deep]
She a dome dime diva
Gutta like Keisha
Work that meter
Cuz she a good freaka
Cuz she stay on her shit
She got her own shit
She don't neva trip cuz all she want is that dick
She bouncy flossy keep them hoes off me
Gutta lil slang man I love when she talkin
A independent chick do you know what that mean
She cook she clean neva smell like onion rings
22's on her whip
Oh she do it large (she do it large)
When she break a nigga off
Got a nigga spoiled
She a bad lil chick
A fly lil chick
Hit me on my phone she like to buy that dick
Got her stunna shades on lookin like sumthin
Stallion hair long she a nice sumthin
Like to go to the mall er'day for an outfit
Hair did, nails did ,Independent what she call it

[Hook]

[Verse 3: Lil Boosie]
She got her own house
Drive her own whip
Range rover all white...like her toe tips
She got a pretty smile ..smell real good
Only time she need a man for that good joog
They buy the bar too
They superstars too
They be like you ain't got no money take yo broke tail home
In Baby Phat they on
They cloths match they phone
They be like YEAH!!! when they song come on
Leave the club kinda early
Cuz they gotta go to work
I mess wit supervisors who got credit like Big Turk
So dusty feet please don't bother me
I got independent dimes on my mind...who spoil me
Gucci hat...Gucci fit so sick
That's a gift from my independent chick yes sir!
Tryna get me next to her gotta be yaself mayne
Cause she got her own money she don't need no help mayne (Boosie!)"
